treat,re75,re78,age,education,black,hispanic,married,nodegree,data_id
0,4848.193359375,22165.8984375,24,12,0,1,1,0,PSID
0,10741.9345703125,21858.53125,43,12,1,0,1,0,PSID
0,12532.2578125,16254.9921875,28,14,1,0,1,0,PSID
0,15217.7421875,28815.66796875,20,12,0,0,1,0,PSID
0,15217.7421875,15516.12890625,23,12,1,0,1,0,PSID
0,16112.9033203125,26599.078125,27,14,1,0,1,0,PSID
0,16112.9033203125,19210.4453125,53,12,0,0,1,0,PSID
0,16112.9033203125,22165.8984375,28,16,0,0,1,0,PSID
0,16112.9033203125,25121.3515625,26,12,0,0,1,0,PSID
0,16112.9033203125,18619.35546875,25,15,0,0,1,0,PSID
0,17187.09765625,19699.572265625,29,14,0,0,1,0,PSID
0,17416.2578125,23643.625,26,12,1,0,1,0,PSID
0,17903.2265625,22165.8984375,55,16,0,0,1,0,PSID
0,17903.2265625,14777.265625,22,12,0,1,1,0,PSID
0,17903.2265625,15811.673828125,33,12,0,0,1,0,PSID
0,17903.2265625,8866.359375,34,14,0,1,1,0,PSID
0,18440.322265625,19949.30859375,24,12,0,0,1,0,PSID
0,18750.048828125,32509.984375,24,12,0,0,1,0,PSID
0,18798.38671875,18471.58203125,26,12,1,0,1,0,PSID
0,18798.38671875,19949.30859375,45,12,0,0,1,0,PSID
0,19693.548828125,23643.625,22,12,0,0,1,0,PSID
0,19693.548828125,2068.81713867188,55,14,0,0,1,0,PSID
0,19693.548828125,11526.2666015625,24,12,0,0,1,0,PSID
0,21546.53125,4433.1796875,23,12,0,0,1,0,PSID
0,25064.515625,22165.8984375,24,13,1,0,0,0,PSID
0,25064.515625,23643.625,31,13,0,0,1,0,PSID
0,26854.83984375,28076.8046875,43,12,0,0,1,0,PSID
0,26854.83984375,28076.8046875,43,12,0,0,1,0,PSID
0,14322.5810546875,12294.6845703125,23,12,1,0,1,0,PSID
0,12532.2578125,20688.171875,22,12,0,0,1,0,PSID
0,17366.12890625,19210.4453125,30,12,1,0,1,0,PSID
0,5012.9033203125,16240.21484375,28,12,0,0,0,0,PSID
0,11100,20688.171875,28,12,0,0,1,0,PSID
0,12945.8232421875,26599.078125,21,12,0,0,0,0,PSID
0,15396.7744140625,22452.578125,28,13,0,0,1,0,PSID
0,14322.5810546875,9974.654296875,25,14,0,0,1,0,PSID
0,18798.38671875,23643.625,54,12,0,0,1,0,PSID
0,19872.580078125,20983.716796875,26,16,0,0,1,0,PSID
0,23274.193359375,28076.8046875,26,16,0,0,1,0,PSID
0,17903.2265625,17732.71875,49,13,0,0,1,0,PSID
0,21125.806640625,21870.353515625,21,13,1,0,0,0,PSID
0,22379.03125,18471.58203125,26,16,0,0,1,0,PSID
0,25422.580078125,22165.8984375,30,12,1,0,1,0,PSID
0,8951.61328125,27337.94140625,21,13,0,0,1,0,PSID
0,12890.3232421875,20688.171875,33,12,0,0,1,0,PSID
0,14412.0966796875,20688.171875,33,12,0,0,1,0,PSID
0,17545.16015625,17289.400390625,40,12,0,0,1,0,PSID
0,18798.38671875,25860.21484375,27,16,0,0,1,0,PSID
0,19693.548828125,28224.578125,21,12,0,0,1,0,PSID
0,14814.9189453125,16254.9921875,31,12,0,0,1,0,PSID
0,0,13299.5390625,27,14,1,0,1,0,PSID
0,10025.8056640625,35465.4375,47,17,0,0,1,0,PSID
0,16112.9033203125,17732.71875,32,12,1,0,1,0,PSID
0,17008.064453125,19949.30859375,28,12,1,0,0,0,PSID
0,19693.548828125,22424.501953125,35,14,0,0,1,0,PSID
0,19693.548828125,28076.8046875,26,14,0,0,1,0,PSID
0,21483.87109375,23052.53515625,37,12,0,0,1,0,PSID
0,23274.193359375,32953.3046875,23,12,0,0,0,0,PSID
0,23632.2578125,19210.4453125,44,12,1,0,1,0,PSID
0,23632.2578125,19210.4453125,44,12,1,0,1,0,PSID
0,25064.515625,33692.1640625,36,12,1,0,1,0,PSID
0,18261.2890625,24973.578125,26,12,0,0,1,0,PSID
0,21662.90234375,28076.8046875,23,14,0,0,1,0,PSID
0,14143.5478515625,26599.078125,32,13,1,0,1,0,PSID
0,16028.7578125,17502.193359375,33,12,0,0,0,0,PSID
0,16112.9033203125,32509.984375,37,12,1,0,1,0,PSID
0,17187.09765625,19505.990234375,27,12,0,0,1,0,PSID
0,17903.2265625,26155.759765625,43,12,0,0,1,0,PSID
0,17903.2265625,18471.58203125,27,16,0,0,1,0,PSID
0,17903.2265625,18323.810546875,24,12,0,0,1,0,PSID
0,18798.38671875,23052.53515625,24,12,0,0,1,0,PSID
0,30435.484375,12560.67578125,34,12,1,0,0,0,PSID
0,17008.064453125,19210.4453125,42,12,0,0,1,0,PSID
0,16112.9033203125,12560.67578125,24,13,1,0,1,0,PSID
0,11995.1611328125,22165.8984375,27,12,0,0,1,0,PSID
0,13427.4189453125,13299.5390625,23,12,1,0,1,0,PSID
0,16112.9033203125,26599.078125,26,16,0,0,1,0,PSID
0,19693.548828125,19210.4453125,27,12,1,0,1,0,PSID
0,25959.677734375,25860.21484375,37,12,1,0,1,0,PSID
0,20893.064453125,16993.85546875,37,12,0,0,1,0,PSID
0,0,13299.5390625,26,12,0,1,1,0,PSID
0,20683.59765625,16993.85546875,23,12,0,0,1,0,PSID
0,14680.64453125,18471.58203125,26,13,0,0,1,0,PSID
0,17688.38671875,0,27,16,0,0,1,0,PSID
0,19514.515625,23643.625,27,12,0,0,0,0,PSID
0,21483.87109375,23052.53515625,29,14,0,0,1,0,PSID
0,22558.064453125,33396.62109375,25,16,0,0,1,0,PSID
0,13024.5966796875,24627.791015625,26,12,0,0,1,0,PSID
0,17616.7734375,17289.400390625,22,14,0,0,1,0,PSID
0,0,29554.53125,28,12,0,0,1,0,PSID
0,19201.2109375,20431.048828125,46,12,0,0,1,0,PSID
0,0,1539.79113769531,33,17,0,0,0,0,PSID
0,12532.2578125,25121.3515625,23,12,0,0,1,0,PSID
0,12532.2578125,0,23,12,0,0,1,0,PSID
0,17903.2265625,31032.2578125,23,13,0,0,1,0,PSID
0,25780.64453125,25564.669921875,26,16,0,0,1,0,PSID
0,15217.7421875,23643.625,24,16,1,0,0,0,PSID
0,12030.9677734375,14777.265625,37,12,1,0,1,0,PSID
0,0,23643.625,50,16,0,0,0,0,PSID
0,0,23643.625,26,13,0,0,1,0,PSID
0,716.129028320313,22165.8984375,21,12,1,0,0,0,PSID
0,5370.9677734375,24642.568359375,25,12,1,0,1,0,PSID
0,11637.0966796875,18442.02734375,24,13,1,0,1,0,PSID
0,11995.1611328125,19210.4453125,24,12,1,0,0,0,PSID
0,12335.3232421875,14777.265625,32,14,1,0,1,0,PSID
0,12532.2578125,17720.896484375,27,16,0,0,1,0,PSID
0,12532.2578125,17732.71875,21,12,0,1,1,0,PSID
0,12890.3232421875,31032.2578125,24,16,0,0,1,0,PSID
0,13606.4521484375,17732.71875,45,14,0,0,1,0,PSID
0,13964.515625,16286.025390625,38,12,0,0,1,0,PSID
0,14859.6767578125,23643.625,27,15,0,0,1,0,PSID
0,16709.080078125,12708.44921875,20,12,1,0,1,0,PSID
0,17008.064453125,22165.8984375,23,12,1,0,1,0,PSID
0,17008.064453125,25014.955078125,33,12,0,0,1,0,PSID
0,17187.09765625,22313.671875,24,13,0,0,1,0,PSID
0,17187.09765625,15368.3564453125,44,12,0,0,1,0,PSID
0,17366.12890625,19210.4453125,34,12,1,0,1,0,PSID
0,17366.12890625,14777.265625,23,12,1,0,1,0,PSID
0,17724.193359375,25121.3515625,27,12,1,0,1,0,PSID
0,17903.2265625,25712.44140625,25,16,0,0,1,0,PSID
0,17903.2265625,23643.625,22,12,0,0,1,0,PSID
0,17903.2265625,16993.85546875,24,16,0,0,0,0,PSID
0,17903.2265625,16254.9921875,23,12,0,0,1,0,PSID
0,17903.2265625,17732.71875,31,16,0,0,1,0,PSID
0,17903.2265625,26599.078125,23,12,1,0,1,0,PSID
0,18082.2578125,32657.7578125,27,12,0,0,1,0,PSID
0,18619.35546875,23643.625,20,12,1,0,1,0,PSID
0,18798.38671875,17732.71875,20,12,0,0,1,0,PSID
0,18798.38671875,17437.173828125,52,15,0,0,1,0,PSID
0,19335.484375,26599.078125,33,16,0,0,1,0,PSID
0,19335.484375,21279.263671875,40,12,0,0,1,0,PSID
0,19466.177734375,20259.630859375,31,12,1,0,1,0,PSID
0,19693.548828125,22535.330078125,35,12,0,0,1,0,PSID
0,19693.548828125,13299.5390625,33,12,0,0,0,0,PSID
0,19693.548828125,17732.71875,22,12,0,0,1,0,PSID
0,20588.7109375,42854.0703125,29,16,1,0,1,0,PSID
0,21125.806640625,21982.66015625,26,12,0,0,1,0,PSID
0,21215.322265625,24884.916015625,23,12,0,0,1,0,PSID
0,21483.87109375,23348.080078125,30,12,0,0,1,0,PSID
0,21483.87109375,22165.8984375,43,12,0,0,1,0,PSID
0,21483.87109375,22165.8984375,43,12,0,0,1,0,PSID
0,21483.87109375,25121.3515625,31,12,0,0,1,0,PSID
0,21483.87109375,20688.171875,23,12,0,0,1,0,PSID
0,21483.87109375,21279.263671875,23,13,0,0,1,0,PSID
0,21483.87109375,32509.984375,28,16,0,0,1,0,PSID
0,21483.87109375,29554.53125,30,12,0,0,1,0,PSID
0,21483.87109375,23643.625,53,12,1,0,1,0,PSID
0,21483.87109375,29554.53125,32,12,0,0,1,0,PSID
0,21739.88671875,29338.783203125,43,12,0,0,1,0,PSID
0,21739.88671875,29338.783203125,43,12,0,0,1,0,PSID
0,23005.64453125,22165.8984375,37,17,0,0,0,0,PSID
0,23274.193359375,21427.03515625,23,12,1,0,1,0,PSID
0,24169.35546875,25860.21484375,28,12,1,0,1,0,PSID
0,25064.515625,28815.66796875,27,14,1,0,0,0,PSID
0,25064.515625,29554.53125,46,12,0,0,0,0,PSID
0,26854.83984375,25897.158203125,30,12,1,0,1,0,PSID
0,44758.06640625,36943.1640625,35,17,0,0,1,0,PSID
0,19335.484375,23643.625,26,15,0,0,1,0,PSID
0,8736.7744140625,23643.625,25,12,0,0,1,0,PSID
0,6624.193359375,25121.3515625,24,12,0,0,1,0,PSID
0,20141.12890625,22284.1171875,22,14,0,0,1,0,PSID
0,20051.61328125,36943.1640625,27,13,0,0,1,0,PSID
0,25064.515625,23643.625,36,12,1,0,1,0,PSID
0,21269.03125,14777.265625,35,13,0,0,1,0,PSID
0,23274.193359375,31032.2578125,34,12,1,0,1,0,PSID
0,12532.2578125,31032.2578125,28,14,0,0,1,0,PSID
0,23274.193359375,26599.078125,18,12,0,0,1,0,PSID
0,21215.322265625,56892.47265625,21,12,0,0,1,0,PSID
0,19335.484375,21279.263671875,28,16,1,0,1,0,PSID
0,0,0,24,14,0,0,1,0,PSID
0,15754.8388671875,33987.7109375,30,12,0,0,1,0,PSID
0,17455.64453125,0,42,12,0,0,1,0,PSID
0,19693.548828125,29554.53125,24,12,0,0,1,0,PSID
0,19693.548828125,17732.71875,40,12,0,0,1,0,PSID
0,21036.2890625,22904.76171875,25,17,0,0,1,0,PSID
0,21578.7578125,28520.123046875,27,17,0,0,1,0,PSID
0,17903.2265625,42854.0703125,24,16,0,0,1,0,PSID
0,19335.484375,23052.53515625,25,16,1,0,0,0,PSID
0,20112.484375,19930.09765625,53,16,0,0,1,0,PSID
0,17903.2265625,32509.984375,28,12,0,0,1,0,PSID
0,18655.16015625,16993.85546875,20,12,0,0,1,0,PSID
0,20946.7734375,22165.8984375,26,12,0,0,1,0,PSID
0,21483.87109375,20688.171875,33,12,0,0,1,0,PSID
0,11637.0966796875,12412.9033203125,24,14,0,0,0,0,PSID
0,14322.5810546875,16254.9921875,38,12,1,0,0,0,PSID
0,17545.16015625,24530.26171875,27,12,0,0,1,0,PSID
0,18619.35546875,88663.59375,27,16,0,0,1,0,PSID
0,18798.38671875,29554.53125,31,13,0,0,1,0,PSID
0,18798.38671875,23643.625,26,15,0,0,1,0,PSID
0,18798.38671875,22165.8984375,28,16,0,0,1,0,PSID
0,18977.419921875,35465.4375,26,17,0,0,1,0,PSID
0,18977.419921875,20688.171875,52,12,0,0,1,0,PSID
0,20588.7109375,22461.443359375,25,12,0,0,1,0,PSID
0,20767.7421875,22165.8984375,24,12,0,0,1,0,PSID
0,21483.87109375,25310.501953125,41,12,0,0,1,0,PSID
0,24772.693359375,32586.826171875,40,12,0,0,1,0,PSID
0,24772.693359375,32586.826171875,40,12,0,0,1,0,PSID
0,25064.515625,7388.6328125,32,13,0,0,1,0,PSID
0,25959.677734375,31032.2578125,24,12,1,0,1,0,PSID
0,32225.806640625,7882.193359375,46,12,1,0,1,0,PSID
0,33658.06640625,31032.2578125,31,13,0,0,1,0,PSID
0,21483.87109375,39011.98046875,25,15,0,0,0,0,PSID
0,0,44331.796875,29,12,0,0,1,0,PSID
0,14322.5810546875,17437.173828125,25,14,0,0,0,0,PSID
0,19693.548828125,22165.8984375,42,16,0,0,1,0,PSID
0,23274.193359375,27485.71484375,24,12,0,0,1,0,PSID
0,23274.193359375,26303.533203125,25,14,1,0,1,0,PSID
0,12174.1943359375,20963.029296875,44,12,0,0,1,0,PSID
0,18440.322265625,23348.080078125,27,12,0,0,0,0,PSID
0,20588.7109375,28446.236328125,28,14,0,0,1,0,PSID
0,21483.87109375,22018.126953125,33,16,0,0,1,0,PSID
0,24706.451171875,26229.646484375,25,16,0,0,1,0,PSID
0,22379.03125,25121.3515625,26,12,1,0,1,0,PSID
0,20366.7109375,15049.1669921875,39,12,0,0,1,0,PSID
0,20141.12890625,19653.763671875,31,14,0,0,1,0,PSID
0,20141.12890625,19653.763671875,31,14,0,0,1,0,PSID
0,17903.2265625,23643.625,23,13,1,0,1,0,PSID
0,21483.87109375,12232.62109375,42,12,0,0,1,0,PSID
0,23460.38671875,0,36,14,0,0,1,0,PSID
0,24169.35546875,21279.263671875,26,12,0,0,1,0,PSID
0,24094.16015625,24787.38671875,46,17,0,0,0,0,PSID
0,15038.7099609375,35465.4375,31,12,0,0,1,0,PSID
0,20588.7109375,21722.580078125,27,12,1,0,1,0,PSID
0,26586.2890625,25558.759765625,25,12,0,1,1,0,PSID
0,0,41376.34375,42,16,0,0,1,0,PSID
0,8366.177734375,0,28,12,0,0,1,0,PSID
0,10562.9033203125,21722.580078125,28,12,0,0,1,0,PSID
0,14322.5810546875,16254.9921875,27,13,0,0,1,0,PSID
0,14322.5810546875,15638.7802734375,35,12,1,0,1,0,PSID
0,14322.5810546875,15638.7802734375,35,12,1,0,1,0,PSID
0,15217.7421875,26599.078125,26,12,0,0,1,0,PSID
0,15754.8388671875,19210.4453125,19,12,0,0,1,0,PSID
0,17008.064453125,20688.171875,29,12,0,0,1,0,PSID
0,17903.2265625,25121.3515625,34,12,1,0,1,0,PSID
0,18619.35546875,44331.796875,28,16,0,0,1,0,PSID
0,18798.38671875,23348.080078125,31,16,0,0,1,0,PSID
0,19210.16015625,17732.71875,37,15,1,0,0,0,PSID
0,19693.548828125,31032.2578125,40,12,0,0,1,0,PSID
0,19693.548828125,44331.796875,37,12,0,0,1,0,PSID
0,20230.64453125,0,48,12,0,0,1,0,PSID
0,20588.7109375,19210.4453125,43,12,0,0,1,0,PSID
0,20588.7109375,28815.66796875,26,16,0,0,1,0,PSID
0,20588.7109375,19949.30859375,29,12,0,0,1,0,PSID
0,21120.435546875,23052.53515625,27,12,0,0,1,0,PSID
0,21483.87109375,23200.306640625,22,14,0,0,1,0,PSID
0,21483.87109375,26599.078125,23,12,0,0,1,0,PSID
0,21483.87109375,12534.0771484375,21,12,0,0,1,0,PSID
0,21483.87109375,23643.625,36,12,0,0,1,0,PSID
0,21483.87109375,29492.466796875,26,16,0,0,1,0,PSID
0,21483.87109375,21427.03515625,33,12,0,0,1,0,PSID
0,22379.03125,24382.48828125,37,12,0,0,1,0,PSID
0,22737.09765625,33248.84765625,29,16,0,0,0,0,PSID
0,22916.12890625,31505.130859375,25,14,0,0,1,0,PSID
0,23274.193359375,27633.486328125,27,16,0,0,1,0,PSID
0,23274.193359375,22904.76171875,41,17,0,0,1,0,PSID
0,23274.193359375,23643.625,29,16,0,0,1,0,PSID
0,23274.193359375,22165.8984375,34,14,0,0,1,0,PSID
0,23632.2578125,26633.06640625,45,12,0,0,1,0,PSID
0,24885.484375,21427.03515625,41,12,1,0,1,0,PSID
0,25959.677734375,26423.228515625,35,13,1,0,1,0,PSID
0,25959.677734375,58665.74609375,23,12,0,0,1,0,PSID
0,25959.677734375,36943.1640625,43,17,0,0,0,0,PSID
0,26138.7109375,38420.890625,21,12,0,0,1,0,PSID
0,26765.322265625,35465.4375,22,12,0,0,1,0,PSID
0,31151.61328125,53937.01953125,25,17,0,0,1,0,PSID
0,35806.453125,44331.796875,23,16,0,0,1,0,PSID
0,26854.83984375,22165.8984375,28,14,0,0,1,0,PSID
0,21918.919921875,22165.8984375,44,13,0,0,1,0,PSID
0,11413.3056640625,2216.58984375,23,12,0,0,0,0,PSID
0,21841.935546875,18619.35546875,39,14,0,0,1,0,PSID
0,21483.87109375,25121.3515625,23,12,0,0,1,0,PSID
0,26353.548828125,18767.126953125,24,14,1,0,1,0,PSID
0,24742.2578125,35317.6640625,24,13,0,1,1,0,PSID
0,19156.451171875,24382.48828125,51,12,0,0,1,0,PSID
0,20409.677734375,21131.490234375,34,12,0,0,1,0,PSID
0,20588.7109375,18323.810546875,27,12,0,0,1,0,PSID
0,21752.419921875,22165.8984375,29,17,0,0,1,0,PSID
0,25959.677734375,36943.1640625,26,14,1,0,1,0,PSID
0,5671.74169921875,25860.21484375,26,13,0,1,1,0,PSID
0,18798.38671875,41376.34375,23,14,0,0,0,0,PSID
0,22622.515625,23643.625,46,12,0,0,1,0,PSID
0,25422.580078125,61768.97265625,27,12,0,0,0,0,PSID
0,27929.03125,33248.84765625,30,17,1,0,1,0,PSID
0,33300,29554.53125,25,12,1,0,1,0,PSID
0,23306.419921875,26599.078125,27,14,0,0,1,0,PSID
0,22379.03125,14777.265625,27,17,0,0,1,0,PSID
0,27544.11328125,26876.890625,50,12,0,0,1,0,PSID
0,27544.11328125,26876.890625,50,12,0,0,1,0,PSID
0,27544.11328125,26876.890625,50,12,0,0,1,0,PSID
0,23881.11328125,25399.1640625,48,12,0,0,1,0,PSID
0,22880.322265625,29037.326171875,24,16,0,0,1,0,PSID
0,24169.35546875,31032.2578125,25,12,0,1,1,0,PSID
0,16385.03125,23269.759765625,37,12,0,0,1,0,PSID
0,16385.03125,23269.759765625,37,12,0,0,1,0,PSID
0,18619.35546875,23643.625,29,12,1,0,1,0,PSID
0,20588.7109375,35465.4375,27,15,0,0,1,0,PSID
0,20946.7734375,22165.8984375,41,12,0,1,1,0,PSID
0,21483.87109375,22165.8984375,29,12,0,0,1,0,PSID
0,21483.87109375,23643.625,27,16,0,0,1,0,PSID
0,22379.03125,23643.625,44,12,0,0,1,0,PSID
0,22379.03125,37238.7109375,26,13,0,0,1,0,PSID
0,22379.03125,26599.078125,34,12,0,0,1,0,PSID
0,23274.193359375,24382.48828125,20,12,0,0,1,0,PSID
0,23274.193359375,28520.123046875,43,14,0,0,1,0,PSID
0,25028.7109375,25564.669921875,47,12,0,1,1,0,PSID
0,25064.515625,29554.53125,31,12,0,0,1,0,PSID
0,26496.7734375,24973.578125,33,12,0,0,1,0,PSID
0,26854.83984375,29554.53125,24,12,1,0,0,0,PSID
0,30435.484375,42854.0703125,27,16,0,0,0,0,PSID
0,33658.06640625,26599.078125,23,14,0,0,1,0,PSID
0,18261.2890625,28815.66796875,27,17,0,0,1,0,PSID
0,19693.548828125,17732.71875,50,16,0,0,0,0,PSID
0,24706.451171875,20688.171875,22,14,0,0,1,0,PSID
0,1503.87097167969,27781.259765625,31,12,1,0,1,0,PSID
0,18619.35546875,20688.171875,34,12,0,0,1,0,PSID
0,20051.61328125,22904.76171875,28,12,0,0,1,0,PSID
0,21483.87109375,26599.078125,26,12,0,0,1,0,PSID
0,21841.935546875,22904.76171875,46,12,0,0,1,0,PSID
0,22379.03125,24086.943359375,27,17,0,0,1,0,PSID
0,22558.064453125,24382.48828125,47,13,0,0,1,0,PSID
0,21483.87109375,27042.396484375,29,17,0,0,1,0,PSID
0,22379.03125,26451.306640625,24,16,0,0,0,0,PSID
0,23274.193359375,28076.8046875,30,16,0,0,1,0,PSID
0,24033.2890625,14777.265625,23,12,0,0,1,0,PSID
0,0,0,27,15,0,0,1,0,PSID
0,24074.46875,25195.23828125,25,12,0,0,1,0,PSID
0,26767.11328125,27633.486328125,26,12,0,0,1,0,PSID
0,0,0,26,12,0,0,1,0,PSID
0,11279.0322265625,21279.263671875,25,12,0,0,1,0,PSID
0,13785.484375,31032.2578125,32,12,0,0,1,0,PSID
0,13964.515625,66497.6953125,32,12,0,1,1,0,PSID
0,14322.5810546875,39973.98046875,50,16,0,0,0,0,PSID
0,14322.5810546875,20850.72265625,25,13,0,0,0,0,PSID
0,14322.5810546875,23643.625,33,12,1,0,1,0,PSID
0,15038.7099609375,12738.0029296875,27,12,0,0,1,0,PSID
0,16112.9033203125,22018.126953125,28,16,1,0,1,0,PSID
0,16112.9033203125,0,28,12,0,0,1,0,PSID
0,16112.9033203125,30293.39453125,38,12,0,0,1,0,PSID
0,17903.2265625,22165.8984375,31,12,0,0,1,0,PSID
0,18798.38671875,36943.1640625,28,12,0,0,1,0,PSID
0,19421.419921875,13559.619140625,43,12,1,0,1,0,PSID
0,19693.548828125,76841.78125,37,17,1,0,1,0,PSID
0,19693.548828125,76841.78125,37,17,1,0,1,0,PSID
0,19854.677734375,18914.900390625,23,12,0,0,1,0,PSID
0,20588.7109375,22165.8984375,55,12,0,0,1,0,PSID
0,20588.7109375,23421.966796875,34,17,0,0,1,0,PSID
0,20946.7734375,69453.1484375,28,17,0,0,1,0,PSID
0,21483.87109375,27830.025390625,31,14,0,0,1,0,PSID
0,21483.87109375,23643.625,28,12,0,0,1,0,PSID
0,21483.87109375,25121.3515625,25,12,0,1,1,0,PSID
0,21483.87109375,59109.0625,54,15,0,0,1,0,PSID
0,21483.87109375,22165.8984375,42,12,1,0,0,0,PSID
0,21483.87109375,29554.53125,35,12,0,0,1,0,PSID
0,21483.87109375,22165.8984375,27,13,0,0,0,0,PSID
0,21483.87109375,0,45,12,0,0,1,0,PSID
0,21483.87109375,31623.349609375,26,12,1,0,1,0,PSID
0,21483.87109375,11821.8134765625,28,16,0,0,1,0,PSID
0,21483.87109375,22165.8984375,30,16,0,0,1,0,PSID
0,21483.87109375,23052.53515625,24,12,0,1,1,0,PSID
0,22020.96875,22165.8984375,26,14,0,0,1,0,PSID
0,22379.03125,22165.8984375,35,14,0,0,1,0,PSID
0,22379.03125,0,42,17,0,0,1,0,PSID
0,22379.03125,0,42,17,0,0,1,0,PSID
0,22379.03125,27337.94140625,28,16,0,0,1,0,PSID
0,22379.03125,29554.53125,28,12,0,0,1,0,PSID
0,22558.064453125,23531.318359375,27,14,0,0,1,0,PSID
0,22737.09765625,21834.888671875,35,16,0,0,1,0,PSID
0,22916.12890625,17732.71875,55,12,0,0,1,0,PSID
0,23274.193359375,33248.84765625,36,14,0,0,1,0,PSID
0,23274.193359375,29554.53125,42,16,0,1,1,0,PSID
0,23274.193359375,26155.759765625,22,12,0,0,1,0,PSID
0,23274.193359375,36943.1640625,33,12,1,0,1,0,PSID
0,23274.193359375,25121.3515625,38,12,0,0,1,0,PSID
0,23274.193359375,39898.6171875,48,16,0,0,1,0,PSID
0,23274.193359375,39898.6171875,48,16,0,0,1,0,PSID
0,23456.806640625,26007.98828125,25,13,0,0,1,0,PSID
0,24169.35546875,31032.2578125,23,14,0,0,1,0,PSID
0,24706.451171875,28963.44140625,31,16,0,0,1,0,PSID
0,24885.484375,26599.078125,26,12,0,0,1,0,PSID
0,25064.515625,26599.078125,32,12,0,0,1,0,PSID
0,25064.515625,0,29,13,0,0,1,0,PSID
0,25064.515625,0,29,13,0,0,1,0,PSID
0,25243.548828125,27042.396484375,30,16,0,0,1,0,PSID
0,25565.806640625,23974.63671875,47,14,1,0,1,0,PSID
0,25601.61328125,25121.3515625,51,12,1,0,1,0,PSID
0,25780.64453125,31032.2578125,26,14,0,0,1,0,PSID
0,25959.677734375,35465.4375,32,16,0,0,1,0,PSID
0,26496.7734375,29554.53125,35,14,0,0,1,0,PSID
0,26496.7734375,29554.53125,35,14,0,0,1,0,PSID
0,26854.83984375,2049.60668945313,54,12,0,0,1,0,PSID
0,26854.83984375,26599.078125,55,12,0,0,1,0,PSID
0,26854.83984375,26599.078125,55,12,0,0,1,0,PSID
0,26854.83984375,29554.53125,38,12,0,0,1,0,PSID
0,26854.83984375,18176.037109375,25,12,0,0,0,0,PSID
0,28645.16015625,32509.984375,30,12,0,0,1,0,PSID
0,29003.2265625,28076.8046875,25,17,0,0,1,0,PSID
0,31509.677734375,15516.12890625,39,12,0,0,0,0,PSID
0,32225.806640625,36943.1640625,28,14,0,0,1,0,PSID
0,32225.806640625,17732.71875,47,12,1,0,1,0,PSID
0,35448.38671875,32509.984375,39,17,0,0,1,0,PSID
0,35806.453125,23643.625,49,12,0,0,1,0,PSID
0,50129.03125,0,21,12,0,0,1,0,PSID
0,20767.7421875,23939.171875,31,14,0,0,1,0,PSID
0,21483.87109375,33987.7109375,27,12,0,0,1,0,PSID
0,22200,22904.76171875,37,12,0,0,1,0,PSID
0,22379.03125,19411.416015625,51,12,0,0,1,0,PSID
0,26854.83984375,28076.8046875,29,12,0,0,1,0,PSID
0,29540.322265625,23200.306640625,27,14,0,0,1,0,PSID
0,1790.32263183594,449.228881835938,24,13,0,0,1,0,PSID
0,24812.080078125,12412.9033203125,32,12,0,0,1,0,PSID
0,25601.61328125,27042.396484375,31,17,0,0,1,0,PSID
0,12532.2578125,0,46,12,0,0,0,0,PSID
0,23274.193359375,26599.078125,40,15,0,1,1,0,PSID
0,7161.29052734375,36204.30078125,27,16,0,0,1,0,PSID
0,22200,25860.21484375,27,17,0,0,1,0,PSID
0,22379.03125,27337.94140625,28,14,0,0,1,0,PSID
0,24527.419921875,23643.625,29,17,0,0,1,0,PSID
0,25064.515625,25564.669921875,36,13,0,0,1,0,PSID
0,26854.83984375,17437.173828125,23,12,0,0,1,0,PSID
0,18261.2890625,21427.03515625,28,12,0,0,1,0,PSID
0,15217.7421875,19210.4453125,28,12,0,0,1,0,PSID
0,22200,22904.76171875,34,12,0,0,1,0,PSID
0,14322.5810546875,22165.8984375,41,12,0,0,1,0,PSID
0,18261.2890625,0,25,13,0,0,1,0,PSID
0,21483.87109375,10639.630859375,45,12,0,0,1,0,PSID
0,21483.87109375,28076.8046875,45,12,1,0,1,0,PSID
0,21483.87109375,33987.7109375,41,12,0,0,1,0,PSID
0,21841.935546875,24825.806640625,35,16,0,0,0,0,PSID
0,23274.193359375,25121.3515625,35,13,1,0,1,0,PSID
0,23453.2265625,25860.21484375,29,16,0,0,1,0,PSID
0,23868.580078125,23495.853515625,28,13,0,0,1,0,PSID
0,23990.322265625,22165.8984375,35,13,0,0,1,0,PSID
0,24169.35546875,25638.556640625,35,16,0,0,1,0,PSID
0,25064.515625,29554.53125,30,12,0,0,1,0,PSID
0,25064.515625,28076.8046875,29,12,0,0,1,0,PSID
0,25717.984375,26643.41015625,26,14,1,0,1,0,PSID
0,26460.96875,45809.5234375,28,16,0,0,1,0,PSID
0,26854.83984375,38420.890625,30,16,0,0,1,0,PSID
0,26854.83984375,29702.3046875,26,17,0,0,0,0,PSID
0,26854.83984375,39159.75390625,22,13,0,0,1,0,PSID
0,26854.83984375,25121.3515625,22,12,0,0,1,0,PSID
0,27750,9605.22265625,26,16,0,0,0,0,PSID
0,29355.919921875,35465.4375,43,12,1,0,1,0,PSID
0,34016.12890625,39898.6171875,43,13,1,0,1,0,PSID
0,18082.2578125,25121.3515625,48,16,0,0,1,0,PSID
0,15217.7421875,27929.03125,45,12,0,0,1,0,PSID
