county_name,county_code,state_abb,income_quartile,life_exp,pct_uninsured,poverty_rate,pct_religious,pct_black,pct_hispanic,unemployment_rate,median_hh_inc,is_urban,pop,pop_density,pct_smoke,pct_obese,pct_exercise
Washington,5143,AR,4,86.3169538600915,23.27276,0.1459993,50.12713,2.16086,8.199601,0.0291643,30310.85,1,157715,166.0652,0.1082164,0.1653061,0.87711865
White,5145,AR,1,78.0509654999759,19.92545,0.1395079,62.51619,3.556912,1.881932,0.0509993,29205.21,0,67165,64.95462,0.2777778,0.2715405,0.54200542
White,5145,AR,4,87.1791017776496,19.92545,0.1395079,62.51619,3.556912,1.881932,0.0509993,29205.21,0,67165,64.95462,0.0980392,0.1836735,0.87162161
Alameda,6001,CA,1,81.7830478570703,15.06781,0.1104255,34.9483,14.6234,18.97224,0.047827,46859.6,1,1443741,1957.423,0.2171157,0.2168285,0.70817846
Alameda,6001,CA,4,86.6582369466278,15.06781,0.1104255,34.9483,14.6234,18.97224,0.047827,46859.6,1,1443741,1957.423,0.0783699,0.1614256,0.89851767
Amador,6005,CA,1,78.9758423310928,15.82159,0.0921804,24.37892,3.840456,8.905983,0.0505945,36951.52,1,35100,59.19394,0.1428571,0.2857143,0.71428573
Amador,6005,CA,4,86.7326993811563,15.82159,0.0921804,24.37892,3.840456,8.905983,0.0505945,36951.52,1,35100,59.19394,0.0833333,0.5833333,0.83333331
Butte,6007,CA,1,79.8023928491535,18.9562,0.1979011,27.39121,1.328438,10.50298,0.0658293,32930.88,1,203171,123.9234,0.2653061,0.2142857,0.78571427
Butte,6007,CA,4,87.1989994468997,18.9562,0.1979011,27.39121,1.328438,10.50298,0.0658293,32930.88,1,203171,123.9234,0.0555556,0.2222222,0.8888889
Calaveras,6009,CA,1,80.27343020709,16.50912,0.1178711,18.47906,0.7397544,6.818069,0.0546104,41266.1,1,40554,39.75732,0.4545455,0.3636364,0.63636363
Calaveras,6009,CA,4,86.1216553492631,16.50912,0.1178711,18.47906,0.7397544,6.818069,0.0546104,41266.1,1,40554,39.75732,0.125,0.125,0.75
Contra Costa,6013,CA,1,81.17473633555,14.25121,0.0762808,38.88836,9.153619,17.68267,0.0405087,56180.25,1,948816,1317.899,0.2079208,0.2748092,0.63352275
Contra Costa,6013,CA,4,86.9813320496992,14.25121,0.0762808,38.88836,9.153619,17.68267,0.0405087,56180.25,1,948816,1317.899,0.075188,0.159292,0.89707929
Del Norte,6015,CA,1,78.5129637314339,16.18097,0.2016846,35.61275,4.242557,13.92009,0.0800313,23836.63,0,27507,27.29378,0.6,0.6,0.60000002
Del Norte,6015,CA,4,85.5908424400872,16.18097,0.2016846,35.61275,4.242557,13.92009,0.0800313,23836.63,0,27507,27.29378,1,0,0
El Dorado,6017,CA,1,81.2093140250036,13.6328,0.0714862,26.98162,0.4766505,9.319317,0.0429673,47239.4,1,156299,91.35769,0.1794872,0.25,0.69230771
El Dorado,6017,CA,4,87.2749599971104,13.6328,0.0714862,26.98162,0.4766505,9.319317,0.0429673,47239.4,1,156299,91.35769,0.0684932,0.1780822,0.91780823
Fresno,6019,CA,1,81.6869223349282,21.89926,0.2289229,47.55475,5.040111,43.9871,0.1066251,29642.64,1,799407,134.0674,0.1726283,0.2890365,0.62705666
Fresno,6019,CA,4,86.2986735789246,21.89926,0.2289229,47.55475,5.040111,43.9871,0.1066251,29642.64,1,799407,134.0674,0.0886525,0.2285714,0.84790874
Glenn,6021,CA,1,81.857286468411,22.56637,0.1814937,44.32011,0.4422939,29.63747,0.0875523,27699.23,1,26453,20.11952,0,0.5,0.63636363
Glenn,6021,CA,4,82.9373897921464,22.56637,0.1814937,44.32011,0.4422939,29.63747,0.0875523,27699.23,1,26453,20.11952,0,0,1
Humboldt,6023,CA,1,80.0678077063726,20.1579,0.1953364,37.11013,0.8180653,6.489195,0.0598911,30378.87,0,126518,35.41454,0.2321429,0.3392857,0.5535714
Humboldt,6023,CA,4,87.5440674776751,20.1579,0.1953364,37.11013,0.8180653,6.489195,0.0598911,30378.87,0,126518,35.41454,0.0588235,0.1764706,0.94117647
Imperial,6025,CA,1,84.0101074752392,22.55981,0.2257814,62.55716,3.616159,72.22272,0.1592733,23365.53,1,142361,34.10062,0.25,0.2058824,0.72222221
Imperial,6025,CA,4,86.9803786899408,22.55981,0.2257814,62.55716,3.616159,72.22272,0.1592733,23365.53,1,142361,34.10062,0,0.4285714,0.85714287
Kern,6029,CA,1,80.0243026678472,23.43159,0.2076015,43.65045,5.719834,38.39461,0.0855958,28781.38,1,661645,81.27354,0.24618,0.2857143,0.58846152
Kern,6029,CA,4,85.2587353998865,23.43159,0.2076015,43.65045,5.719834,38.39461,0.0855958,28781.38,1,661645,81.27354,0.12,0.233871,0.86026204
Kings,6031,CA,1,80.3012955269805,19.58551,0.1951065,39.88769,8.047211,43.61236,0.1068222,23396.01,1,129461,93.07093,0.2857143,0.3333333,0.61904764
Kings,6031,CA,4,86.3085945293244,19.58551,0.1951065,39.88769,8.047211,43.61236,0.1068222,23396.01,1,129461,93.07093,0.0909091,0.4545455,0.81818181
Lake,6033,CA,1,77.9168875740288,20.24843,0.1759153,32.37922,2.073436,11.38589,0.0703049,33166.81,1,58309,46.35207,0.2857143,0.2857143,0.71428573
Lake,6033,CA,4,85.0004019865517,20.24843,0.1759153,32.37922,2.073436,11.38589,0.0703049,33166.81,1,58309,46.35207,0,0.5,0.83333331
Lassen,6035,CA,1,79.4306977053048,14.25619,0.1401843,15.8892,8.797446,13.83765,0.0732334,21189.17,0,33828,7.42287,0,1,0.5
Lassen,6035,CA,4,86.3771986008319,14.25619,0.1401843,15.8892,8.797446,13.83765,0.0732334,21189.17,0,33828,7.42287,0,0.5,0.83333331
Los Angeles,6037,CA,1,83.3041114187292,25.93683,0.1791059,58.07981,9.469902,44.56416,0.0566996,37667.68,1,9519338,2344.162,0.1889658,0.240533,0.63319731
Los Angeles,6037,CA,4,86.6972635883499,25.93683,0.1791059,58.07981,9.469902,44.56416,0.0566996,37667.68,1,9519338,2344.162,0.1149983,0.1521058,0.86875498
Madera,6039,CA,1,82.4561004202819,22.81873,0.2135459,31.62401,3.825878,44.2819,0.0955593,26952.25,1,123109,57.63904,0.2,0.2647059,0.5714286
Madera,6039,CA,4,86.9197505041822,22.81873,0.2135459,31.62401,3.825878,44.2819,0.0955593,26952.25,1,123109,57.63904,0.1666667,0.2222222,0.83333331
Marin,6041,CA,1,83.6061794357443,11.81099,0.0656787,32.53197,2.808859,11.06034,0.0351354,77942.65,1,247289,475.736,0.1818182,0.2093023,0.81818181
Marin,6041,CA,4,87.706364491741,11.81099,0.0656787,32.53197,2.808859,11.06034,0.0351354,77942.65,1,247289,475.736,0.0740741,0.1118012,0.89506173
Mendocino,6045,CA,1,81.8512733806604,21.52631,0.1593774,33.2093,0.545992,16.47598,0.0593266,35844.06,1,86265,24.58413,0.2142857,0.1071429,0.8214286
Mendocino,6045,CA,4,86.9466308247979,21.52631,0.1593774,33.2093,0.545992,16.47598,0.0593266,35844.06,1,86265,24.58413,0.0714286,0.2142857,0.9285714
Merced,6047,CA,1,81.8537641031485,21.66372,0.2165757,50.37568,3.606676,45.34039,0.1014756,28234.4,1,210554,109.1692,0.25,0.3157895,0.625
Merced,6047,CA,4,86.495131053185,21.66372,0.2165757,50.37568,3.606676,45.34039,0.1014756,28234.4,1,210554,109.1692,0.0666667,0.4666667,0.86666667
Monterey,6053,CA,1,82.9095489533915,24.28393,0.1350789,44.95024,3.505807,46.78616,0.0779574,35919.71,1,401762,120.9415,0.1317829,0.2672414,0.63076925
Monterey,6053,CA,4,87.5405406976304,24.28393,0.1350789,44.95024,3.505807,46.78616,0.0779574,35919.71,1,401762,120.9415,0.0900901,0.1711712,0.92792791
Napa,6055,CA,1,81.2253783249593,18.68129,0.082895,37.83503,1.228687,23.66932,0.0362684,49310.06,1,124279,164.8846,0.1875,0.2666667,0.3125
Napa,6055,CA,4,86.948208179615,18.68129,0.082895,37.83503,1.228687,23.66932,0.0362684,49310.06,1,124279,164.8846,0,0.1612903,0.87096775
Nevada,6057,CA,1,82.9149575168047,17.5235,0.0806405,30.94434,0.2542566,5.651234,0.043858,45822.44,1,92033,96.10667,0.2692308,0.2307692,0.57692307
Nevada,6057,CA,4,87.3926717570832,17.5235,0.0806405,30.94434,0.2542566,5.651234,0.043858,45822.44,1,92033,96.10667,0.0689655,0.2758621,0.86206895
Orange,6059,CA,1,83.2547435370336,19.9373,0.1032536,44.7808,1.498056,30.76213,0.0395491,46603.75,1,2846289,3605.615,0.1743892,0.2075972,0.69999999
Orange,6059,CA,4,86.9399175022229,19.9373,0.1032536,44.7808,1.498056,30.76213,0.0395491,46603.75,1,2846289,3605.615,0.0948419,0.1481894,0.89097518
Placer,6061,CA,1,81.4984691704825,12.44537,0.0580918,37.21472,0.7632881,9.669523,0.0401277,52340.11,1,248399,176.8761,0.1842105,0.1351351,0.65789473
Placer,6061,CA,4,86.799669289912,12.44537,0.0580918,37.21472,0.7632881,9.669523,0.0401277,52340.11,1,248399,176.8761,0.0561798,0.1306818,0.94943821
Riverside,6065,CA,1,80.8760964762545,23.42261,0.1416693,43.01854,5.979279,36.20938,0.0549714,36736.99,1,1545387,214.4176,0.2054155,0.2553191,0.62931037
Riverside,6065,CA,4,85.7587665168288,23.42261,0.1416693,43.01854,5.979279,36.20938,0.0549714,36736.99,1,1545387,214.4176,0.0965347,0.2104608,0.84453225
Sacramento,6067,CA,1,79.9452568654263,15.95067,0.141261,36.9366,9.650436,16.01064,0.0452558,38938.15,1,1223499,1267.019,0.2667638,0.2488756,0.70357752
Sacramento,6067,CA,4,86.4458348386844,15.95067,0.141261,36.9366,9.650436,16.01064,0.0452558,38938.15,1,1223499,1267.019,0.0672269,0.2070422,0.88622755
San Benito,6069,CA,1,82.4467675228487,20.50331,0.0995196,69.17384,0.8922868,47.93177,0.0634718,39424.43,1,53234,38.3238,0,0.1666667,1
San Benito,6069,CA,4,87.0033999908833,20.50331,0.0995196,69.17384,0.8922868,47.93177,0.0634718,39424.43,1,53234,38.3238,0,0.4444444,0.8888889
San Bernardino,6071,CA,1,80.584631045105,22.52793,0.1584322,41.99665,8.786592,39.1584,0.0506904,31604.17,1,1709434,85.24792,0.249789,0.2953368,0.62135923
San Bernardino,6071,CA,4,85.3559938080009,22.52793,0.1584322,41.99665,8.786592,39.1584,0.0506904,31604.17,1,1709434,85.24792,0.1202263,0.2346209,0.83710408
San Diego,6073,CA,1,82.0566577210074,19.14043,0.1243014,43.71486,5.490269,26.68833,0.0418436,40913.48,1,2813833,669.9778,0.2101449,0.2270742,0.66931981
San Diego,6073,CA,4,86.889006450516,19.14043,0.1243014,43.71486,5.490269,26.68833,0.0418436,40913.48,1,2813833,669.9778,0.0992268,0.1522581,0.89908898
San Francisco,6075,CA,1,83.3951889867731,14.49661,0.1131304,41.82673,7.569011,14.09802,0.050894,56014.96,1,776733,16634.36,0.1985294,0.1432225,0.69476742
San Francisco,6075,CA,4,87.2410284918595,14.49661,0.1131304,41.82673,7.569011,14.09802,0.050894,56014.96,1,776733,16634.36,0.1047228,0.1037344,0.90827739
San Joaquin,6077,CA,1,80.3936409606245,19.40639,0.1774262,38.16266,6.412195,30.53116,0.0746936,33102.29,1,563598,402.7764,0.2447552,0.2784504,0.63788301
San Joaquin,6077,CA,4,86.1185175179261,19.40639,0.1774262,38.16266,6.412195,30.53116,0.0746936,33102.29,1,563598,402.7764,0.1052632,0.2285714,0.85344827
San Luis Obispo,6079,CA,1,82.0554147161271,18.1866,0.1283627,43.42491,1.922726,16.29473,0.0402454,37607.99,1,246681,74.65405,0.1333333,0.2444444,0.71739131
San Luis Obispo,6079,CA,4,87.5699924204088,18.1866,0.1283627,43.42491,1.922726,16.29473,0.0402454,37607.99,1,246681,74.65405,0.0510204,0.2040816,0.91836733
San Mateo,6081,CA,1,82.7729629595813,13.4378,0.0583273,41.85299,3.362459,21.87734,0.0381654,63831.78,1,707161,1574.735,0.1706161,0.1990291,0.7241379
San Mateo,6081,CA,4,87.0690951905658,13.4378,0.0583273,41.85299,3.362459,21.87734,0.0381654,63831.78,1,707161,1574.735,0.1001821,0.1045872,0.90368855
Santa Barbara,6083,CA,1,82.6220643101321,21.29868,0.1432621,55.79584,2.099678,34.22287,0.0440654,41596.13,1,399347,145.9062,0.1401869,0.2487805,0.67027026
Santa Barbara,6083,CA,4,87.5614769689061,21.29868,0.1432621,55.79584,2.099678,34.22287,0.0440654,41596.13,1,399347,145.9062,0.0621469,0.1363636,0.91503268
Santa Clara,6085,CA,1,83.6138309006048,13.75787,0.0752753,43.25202,2.643254,23.97507,0.0507227,57068.92,1,1682585,1303.635,0.1669627,0.2431942,0.75052851
Santa Clara,6085,CA,4,87.0621662919985,13.75787,0.0752753,43.25202,2.643254,23.97507,0.0507227,57068.92,1,1682585,1303.635,0.0792952,0.1431734,0.89829129
Santa Cruz,6087,CA,1,83.0318885483594,18.28953,0.1187048,34.4743,0.8450639,26.794,0.0571814,45074.58,1,255602,574.0751,0.1111111,0.25,0.68888891
Santa Cruz,6087,CA,4,87.8306728309742,18.28953,0.1187048,34.4743,0.8450639,26.794,0.0571814,45074.58,1,255602,574.0751,0.1048387,0.112,0.93599999
Shasta,6089,CA,1,79.6972163068672,17.65068,0.1535547,23.925,0.7221787,5.511589,0.0634023,34162.31,1,163256,43.13014,0.278481,0.2894737,0.75949365
Shasta,6089,CA,4,86.1889517261357,17.65068,0.1535547,23.925,0.7221787,5.511589,0.0634023,34162.31,1,163256,43.13014,0.1086956,0.1304348,0.82608694
Siskiyou,6093,CA,1,80.6563028222997,19.51586,0.1855649,32.37624,1.255051,7.570935,0.0805797,34213.73,0,44301,7.046686,0.45,0.3,0.75
Siskiyou,6093,CA,4,85.4683213896458,19.51586,0.1855649,32.37624,1.255051,7.570935,0.0805797,34213.73,0,44301,7.046686,0,0.1428571,1
Solano,6095,CA,1,79.9678014100783,14.32161,0.0828262,37.43987,14.59845,17.6402,0.0460396,39182.29,1,394542,475.8161,0.2677165,0.256,0.66141731
Solano,6095,CA,4,85.9805939360613,14.32161,0.0828262,37.43987,14.59845,17.6402,0.0460396,39182.29,1,394542,475.8161,0.1168831,0.2012987,0.83766234
Sonoma,6097,CA,1,81.3638792132558,17.54676,0.0805705,32.15166,1.333583,17.33724,0.0367573,46265.77,1,458614,291.0212,0.1993127,0.2338129,0.74000001
Sonoma,6097,CA,4,87.1474924503509,17.54676,0.0805705,32.15166,1.333583,17.33724,0.0367573,46265.77,1,458614,291.0212,0.0984615,0.1764706,0.910299
Stanislaus,6099,CA,1,81.0134332879162,19.58447,0.1598487,43.72423,2.376079,31.73869,0.0834982,32593.63,1,446997,299.2367,0.1987768,0.3389262,0.61231881
Stanislaus,6099,CA,4,86.0396109759302,19.58447,0.1598487,43.72423,2.376079,31.73869,0.0834982,32593.63,1,446997,299.2367,0.1707317,0.2911392,0.80794704
Sutter,6101,CA,1,81.3079450479632,21.59139,0.1553991,30.67782,1.796528,22.20829,0.0974595,33245.52,1,78930,130.9948,0.3076923,0.3846154,0.38461539
Sutter,6101,CA,4,85.2152413889577,21.59139,0.1553991,30.67782,1.796528,22.20829,0.0974595,33245.52,1,78930,130.9948,0.1818182,0.3,0.90909094
Tehama,6103,CA,1,79.5156327386935,21.48339,0.1725058,28.34812,0.4978675,15.83005,0.0653943,31277.45,1,56039,18.98992,0.1538462,0.25,0.61538464
Tehama,6103,CA,4,86.3773091821498,21.48339,0.1725058,28.34812,0.4978675,15.83005,0.0653943,31277.45,1,56039,18.98992,0,0.3,0.89999998
Tulare,6107,CA,1,81.6210849739022,23.29279,0.2390554,51.79704,1.391768,50.77047,0.1142583,27568.31,1,368021,76.2901,0.2122642,0.3718593,0.49468085
Tulare,6107,CA,4,86.329552226961,23.29279,0.2390554,51.79704,1.391768,50.77047,0.1142583,27568.31,1,368021,76.2901,0.1025641,0.16,0.8888889
Tuolumne,6109,CA,1,80.2196013933448,16.27412,0.1143558,27.0307,2.08253,8.155814,0.0585535,36429.5,1,54501,24.38071,0.25,0.5555556,0.55555558
Tuolumne,6109,CA,4,88.7574153901527,16.27412,0.1143558,27.0307,2.08253,8.155814,0.0585535,36429.5,1,54501,24.38071,0.1428571,0.1428571,1
Ventura,6111,CA,1,83.0295870940567,18.1973,0.0923477,44.5663,1.791032,33.42207,0.0484943,45268.96,1,753197,408.1707,0.1900585,0.2331288,0.69039148
Ventura,6111,CA,4,86.8350534072942,18.1973,0.0923477,44.5663,1.791032,33.42207,0.0484943,45268.96,1,753197,408.1707,0.1,0.1768173,0.87311828
Yolo,6113,CA,1,80.5742749780705,16.20868,0.1836991,31.9566,1.857583,25.91427,0.0511712,33515,1,168660,166.4516,0.2307692,0.3076923,0.69230771
Yolo,6113,CA,4,87.6905036927814,16.20868,0.1836991,31.9566,1.857583,25.91427,0.0511712,33515,1,168660,166.4516,0.0487805,0.35,0.92682928
Yuba,6115,CA,1,78.6659501240999,18.61076,0.2079358,25.85563,2.980787,17.35167,0.08515,26667.38,1,60219,95.48057,0.0555556,0.3333333,0.72222221
Yuba,6115,CA,4,84.7592759366582,18.61076,0.2079358,25.85563,2.980787,17.35167,0.08515,26667.38,1,60219,95.48057,0,0.3333333,0.66666669
Adams,8001,CO,1,78.8561636263582,22.96627,0.0891047,30.34956,2.804948,28.19377,0.0404925,35684,1,363857,305.2671,0.2785863,0.2533186,0.61066967
Adams,8001,CO,4,85.534098744707,22.96627,0.0891047,30.34956,2.804948,28.19377,0.0404925,35684,1,363857,305.2671,0.1503417,0.2218351,0.88758785
Arapahoe,8005,CO,1,80.3679875262932,18.26683,0.0580041,36.08359,7.429601,11.80654,0.0368572,49699.04,1,487967,607.5705,0.2742291,0.184,0.68176401
Arapahoe,8005,CO,4,87.7802289640908,18.26683,0.0580041,36.08359,7.429601,11.80654,0.0368572,49699.04,1,487967,607.5705,0.111,0.160387,0.9022361
Boulder,8013,CO,1,82.0636967486722,14.20919,0.0949034,47.19487,0.8215237,10.45563,0.037066,47956.54,1,291288,392.3281,0.2169231,0.1465798,0.7703827
Boulder,8013,CO,4,87.7671851491982,14.20919,0.0949034,47.19487,0.8215237,10.45563,0.037066,47956.54,1,291288,392.3281,0.0627178,0.1117397,0.94536304
Delta,8029,CO,1,82.0584034777907,22.90914,0.1206445,36.0171,0.4850183,11.39254,0.0412951,33721.48,1,27834,24.37076,0.25,0.1689189,0.69
Delta,8029,CO,4,86.8531311154032,22.90914,0.1206445,36.0171,0.4850183,11.39254,0.0412951,33721.48,1,27834,24.37076,0.2820513,0.2564103,0.875
Denver,8031,CO,1,79.2218216169412,20.66159,0.1428863,53.00576,10.80366,31.67916,0.0444927,41383.38,1,554636,3616.783,0.2764589,0.2101411,0.65491456
Denver,8031,CO,4,87.726591762087,20.66159,0.1428863,53.00576,10.80366,31.67916,0.0444927,41383.38,1,554636,3616.783,0.1068196,0.1171061,0.93234015
Douglas,8035,CO,1,84.1585615438597,7.295219,0.0211741,28.24323,0.9080254,5.055585,0.0324346,62289.23,1,175766,209.2174,0.1333333,0.2076923,0.72519082
Douglas,8035,CO,4,87.8291405015324,7.295219,0.0211741,28.24323,0.9080254,5.055585,0.0324346,62289.23,1,175766,209.2174,0.0723315,0.1390681,0.92903692
Eagle,8037,CO,1,83.9842049830891,23.58628,0.0780678,33.74781,0.2496459,23.24108,0.0309846,50576.37,0,41659,24.68133,0.16,0.2727273,0.51999998
Eagle,8037,CO,4,88.9781530366053,23.58628,0.0780678,33.74781,0.2496459,23.24108,0.0309846,50576.37,0,41659,24.68133,0.0847458,0.0603448,0.96638656
El Paso,8041,CO,1,80.2705036262857,16.27489,0.0804478,37.102,6.266431,11.29768,0.0422912,38869.24,1,516929,243.0949,0.3208138,0.2176375,0.68883204
El Paso,8041,CO,4,87.0907946854614,16.27489,0.0804478,37.102,6.266431,11.29768,0.0422912,38869.24,1,516929,243.0949,0.110612,0.1575931,0.89855075
Fremont,8043,CO,1,80.1080430150162,16.32881,0.1168884,36.01257,5.285513,10.34998,0.0505034,24578.07,1,46145,30.10249,0.3203463,0.1681416,0.65517241
Fremont,8043,CO,4,87.3281781042498,16.32881,0.1168884,36.01257,5.285513,10.34998,0.0505034,24578.07,1,46145,30.10249,0.1318681,0.1777778,0.87912089
Garfield,8045,CO,1,82.0986329050259,24.60264,0.0747023,27.85504,0.2922975,16.67009,0.0319647,37727.5,0,43791,14.85923,0.238806,0.140625,0.73913044
Garfield,8045,CO,4,87.4782862125283,24.60264,0.0747023,27.85504,0.2922975,16.67009,0.0319647,37727.5,0,43791,14.85923,0.1525424,0.0789474,0.90677965
Jefferson,8059,CO,1,80.0524427297311,14.47972,0.0515787,35.53455,0.8181294,9.951314,0.0346476,49089.26,1,527056,682.6318,0.2592191,0.2167598,0.70435804
Jefferson,8059,CO,4,87.3642380799518,14.47972,0.0515787,35.53455,0.8181294,9.951314,0.0346476,49089.26,1,527056,682.6318,0.110812,0.1318681,0.91271704
La Plata,8067,CO,1,82.4373015952347,19.5395,0.1170853,35.34512,0.2730935,10.40259,0.0321809,35849.97,1,43941,25.96755,0.3357143,0.2132353,0.79569894
La Plata,8067,CO,4,88.4466175385206,19.5395,0.1170853,35.34512,0.2730935,10.40259,0.0321809,35849.97,1,43941,25.96755,0.0670732,0.1012658,0.96428573
Larimer,8069,CO,1,81.9993008307355,15.62426,0.0923041,39.2566,0.6008096,8.274948,0.0322187,40443.22,1,251494,96.68012,0.2394558,0.1954674,0.77025038
Larimer,8069,CO,4,88.4566742163092,15.62426,0.0923041,39.2566,0.6008096,8.274948,0.0322187,40443.22,1,251494,96.68012,0.0797607,0.1228426,0.91794872
Mesa,8077,CO,1,80.0438637716254,19.99212,0.1023409,28.57598,0.3956819,10.02193,0.0384832,35019.21,1,116255,34.93506,0.2852234,0.2174688,0.68302661
Mesa,8077,CO,4,86.8835525568798,19.99212,0.1023409,28.57598,0.3956819,10.02193,0.0384832,35019.21,1,116255,34.93506,0.1264368,0.1959064,0.89751554
Montrose,8085,CO,1,81.7696595943142,22.43219,0.1257253,29.66619,0.2333094,14.85702,0.0438452,33053.49,1,33432,14.92092,0.2066667,0.1830986,0.64893615
Montrose,8085,CO,4,85.5154351532698,22.43219,0.1257253,29.66619,0.2333094,14.85702,0.0438452,33053.49,1,33432,14.92092,0.0983607,0.0833333,0.85714287
Morgan,8087,CO,1,80.4551306944202,23.67933,0.1235549,58.79799,0.2097825,31.18398,0.0319532,30268.7,1,27171,21.13882,0.248366,0.2642857,0.61437911
Morgan,8087,CO,4,86.7145723088456,23.67933,0.1235549,58.79799,0.2097825,31.18398,0.0319532,30268.7,1,27171,21.13882,0.1842105,0.2368421,0.94736844
Pueblo,8101,CO,1,79.3013706657491,17.42124,0.1485644,56.49669,1.690087,37.96511,0.0519072,32680.76,1,141472,59.22584,0.3305369,0.2193437,0.66238534
Pueblo,8101,CO,4,86.0981578746392,17.42124,0.1485644,56.49669,1.690087,37.96511,0.0519072,32680.76,1,141472,59.22584,0.1124031,0.216,0.89156628
Weld,8123,CO,1,81.0511537142702,18.98283,0.1251841,36.80417,0.4515409,27.04547,0.0347433,34227.9,1,180936,45.31958,0.2243902,0.2719298,0.61795777
Weld,8123,CO,4,87.2155338975,18.98283,0.1251841,36.80417,0.4515409,27.04547,0.0347433,34227.9,1,180936,45.31958,0.1029412,0.2090396,0.90431517
Fairfield,9001,CT,1,81.1589280699472,11.96424,0.0689841,70.13712,9.599725,11.87842,0.0298783,71794.66,1,882567,1410.297,0.2185603,0.2532969,0.59156907
Fairfield,9001,CT,4,87.3769627324486,11.96424,0.0689841,70.13712,9.599725,11.87842,0.0298783,71794.66,1,882567,1410.297,0.1069172,0.1291021,0.88782489
Hartford,9003,CT,1,80.0510258505086,10.01402,0.0932403,57.43418,11.10113,11.54573,0.0335953,48615.95,1,857183,1165.538,0.2563164,0.2664877,0.60171217
Hartford,9003,CT,4,86.7174604246937,10.01402,0.0932403,57.43418,11.10113,11.54573,0.0335953,48615.95,1,857183,1165.538,0.1088627,0.1636605,0.89014846
Litchfield,9005,CT,1,80.0059716135393,9.027966,0.0448514,53.45375,1.008271,2.137294,0.0290797,52961.85,1,182193,198.0527,0.230608,0.2039474,0.62642372
Litchfield,9005,CT,4,86.8223436259112,9.027966,0.0448514,53.45375,1.008271,2.137294,0.0290797,52961.85,1,182193,198.0527,0.1028513,0.1705263,0.89882857
Middlesex,9007,CT,1,80.0683533502538,8.425161,0.0462185,54.32415,4.248376,2.997982,0.0266518,51241.61,1,155071,419.9477,0.2872807,0.2449438,0.65625
Middlesex,9007,CT,4,87.0430751673606,8.425161,0.0462185,54.32415,4.248376,2.997982,0.0266518,51241.61,1,155071,419.9477,0.1206078,0.1532416,0.89321357
New Haven,9009,CT,1,79.6509765705126,10.48264,0.094939,53.74305,10.83557,10.08862,0.0339671,45598.86,1,824008,1360.561,0.2681359,0.2703387,0.58855039
New Haven,9009,CT,4,86.4691720668817,10.48264,0.094939,53.74305,10.83557,10.08862,0.0339671,45598.86,1,824008,1360.561,0.1245997,0.1790012,0.85251468
